"County","name","value"
"Walker","Accidental.Deaths.by.Methadone.per.100k","0"
"Walker","Accidental.Deaths.by.Opioids.per.100k",""
"Walker","Accidental.Deaths.by.Other.Narcotics.per.100k","0"
"Walker","Accidental.Deaths.by.Other.Opioids.per.100k",""
"Walker","Accidental.Deaths.by.Psychostimulants.per.100k",""
"Walker","Accidental.Deaths.by.Pyschotropics.per.100k",""
"Walker","Accidental.Deaths.by.Synthetics.per.100k",""
"Walker","Maternal.Deaths.per.100k",""
"Walker","Opioid.Overdose.Deaths.per.100k","3.6"
"Walker","Drug.Poisoning.Deaths.per.100k","8.58"
"Walker","Opioid.Dispensing.Rate.per.100","25.6"
"Walker","HPSA.Primary.Care.Score",""
"Walker","HPSA.Primary.Care.FTE.Short",""
"Walker","HPSA.Mental.FTE.Short",""
"Walker","HPSA.Mental.Score",""
"Walker","PCPs.per.100k","51.7"
"Walker","Nurse.Practitioners.per.100k","44"
"Walker","Physician.Assistants.per.100k","22"
"Walker","Dentists.per.100k","27.8"
"Walker","LCDCs.per.100k","19.9"
"Walker","LPCs.per.100k","83.4"
"Walker","LCSWs.per.100k","10.6"
"Walker","Psychiatrists.per.100k","2.6"
"Walker","Mental.Health.Providers.per.100k","56.19"
"Walker","Urgent.Care.Orgs.per.100k","0"
"Walker","Health.Centers.per.100k","1"
"Walker","Community.Mental.Health.Centers.per.100k","0"
"Walker","Rural.Health.Clinics.per.100k","1"
"Walker","Home.Health.Agencies.per.100k","7"
"Walker","Hospices.per.100k","1"
"Walker","Nursing.Facilities.per.100k","7"
"Walker","Nursing.Facility.Beds.per.100k","472"
"Walker","Skilled.Nursing.Facilities.per.100k","0"
"Walker","Skilled.Nursing.Facility.Beds.per.100k","0"
"Walker","Mental.Health.Facilities.per.1k","2.77"
"Walker","Mental.Health.Facilities.Accepting.Medicare.per.1k","1.39"
"Walker","Percent.Clinicians.Accepting.Medicaid","94.96"
"Walker","Percent.Nursing.Homes.For.Profit","0"
"Walker","Percent.Nursing.Homes.Chain","100"
"Walker","Percent.Hospitals.Private.For.Profit","57.89"
"Walker","Percent.Hospitals.Non.Profit","42.11"
"Walker","Percent.Hospitals.Government","0"
"Walker","Nursing.Home.Occupancy.Rate","74.08"
"Walker","Median.Distance.to.Urgent.Care","21.37"
"Walker","Median.Distance.to.Emergency.Department","5.05"
"Walker","Median.Distance.to.Medical.Surgical.ICU","5.05"
"Walker","Median.Distance.to.Trauma.Center","5.05"
"Walker","Median.Distance.to.Pediatric.ICU","41.64"
"Walker","Median.Distance.to.Obstetrics.Department","5.05"
"Walker","Median.Distance.to.Health.Clinic","4.78"
"Walker","Median.Distance.to.Alcohol.Drug.Incare","30.84"
"Waller","State","Texas"
"Waller","FIPS.Code","48473"
"Waller","Population","53626"
"Waller","Economic.Region","Gulf Coast"
"Waller","Overall.Social.Vulnerability","0.6917"
"Waller","Socioeconomic.Social.Vulnerability","0.6601"
"Waller","Household.Characteristics.Social.Vulnerability","0.2372"
"Waller","Race.Ethnicity.Social.Vulnerability","0.7391"
"Waller","Housing.Transport.Social.Vulnerability","0.8577"
"Waller","Median.Age","29.5"
"Waller","Percent.Age.0.to.17","24.08"
"Waller","Percent.Age.Over.65","11.81"
"Waller","Percent.Asian","1.23"
"Waller","Percent.Black","24.37"
"Waller","Percent.Hispanic","30.42"
"Waller","Percent.White","42.81"
"Waller","Percent.Households_Limited_English","5.68"
"Waller","Percent.Veteran","4.25"
"Waller","NCHS.Rural.Urban.Code","2"
"Waller","Percent.Households.No.Computer.Device","6.36"
"Waller","Percent.Households.Smartphone.Only","15.01"
"Waller","Percent.Households.No.Internet","20.13"
"Waller","Percent.Commute.Less.than.15min","28.15"
"Waller","Percent.Commute.15min.to.29min","26.71"
"Waller","Percent.Commute.30min.to.59min","33.54"
"Waller","Percent.Commute.60min.or.More","11.59"
"Waller","Percent.Housing.Units.No.Vehicle","2.96"
"Waller","GINI.Index","0.46"
"Waller","Percent.Unemployed","5.29"
"Waller","Median.Household.Income","61752"
"Waller","Median.Household.Income.Asian",""
"Waller","Median.Household.Income.Black","35997"
"Waller","Median.Household.Income.Hispanic","60211"
"Waller","Median.Household.Income.White","88443"
"Waller","Percent.in.Poverty","14.66"
"Waller","Percent.in.Poverty.Asian","10.66"
"Waller","Percent.in.Poverty.Black","32.12"
"Waller","Percent.in.Poverty.Hispanic","15.19"
"Waller","Percent.in.Poverty.White","7.26"
"Waller","Percent.Households.Food.Stamps","9.35"
"Waller","Median.Home.Value","222700"
"Waller","Median.Rent","1000"
"Waller","Percent.Less.than.Highschool","14.76"
"Waller","Percent.Highschool.Graduate","31.49"
"Waller","Percent.with.Associate.Degree","30.77"
"Waller","Percent.with.Bachelor.Degree","15.3"
"Waller","Percent.with.Graduate.Degree","7.68"
"Waller","Percent.Medicaid","10.14"
"Waller","Percent.Medicare.Only","5.49"
"Waller","Percent.Health.Insurance.Other","2.93"
"Waller","Percent.No.Health.Insurance","19.78"
"Waller","Obesity.Rate","35.4"
"Waller","Diabetes.Rate","11.2"
"Waller","Binge.Drinking.Rate","18"
"Waller","Smoking.Rate","16.3"
"Waller","Depression.Rate","21.1"
"Waller","Anxiety.Disorders.Rate.Medicare","14"
"Waller","Bipolar.Disorder.Rate.Medicare","3"
"Waller","Depressive.Disorders.Rate.Medicare","14"
"Waller","Personality.Disorders.Rate.Medicare","1"
"Waller","Opioid.Overuse.Disorder.Rate.Medicare","1"
"Waller","Birth.Defects.per.10k","479.76"
"Waller","Deaths.from.Injury.per.100k","44.53"
"Waller","Deaths.from.Transport.Accident.per.100k","18.34"
"Waller","Deaths.from.Suicide.per.100k","13.84"
"Waller","Deaths.from.Assault.per.100k",""
"Waller","Accidental.Deaths.by.Benzodiazepines.per.100k",""
"Waller","Accidental.Deaths.by.Cannabis.per.100k",""
"Waller","Accidental.Deaths.by.Cocaine.per.100k",""
"Waller","Accidental.Deaths.by.Heroin.per.100k",""
"Waller","Accidental.Deaths.by.Methadone.per.100k",""
"Waller","Accidental.Deaths.by.Opioids.per.100k",""
"Waller","Accidental.Deaths.by.Other.Narcotics.per.100k","0"
"Waller","Accidental.Deaths.by.Other.Opioids.per.100k","0"
"Waller","Accidental.Deaths.by.Psychostimulants.per.100k",""
"Waller","Accidental.Deaths.by.Pyschotropics.per.100k",""
"Waller","Accidental.Deaths.by.Synthetics.per.100k",""
"Waller","Maternal.Deaths.per.100k",""
"Waller","Opioid.Overdose.Deaths.per.100k","6.74"
"Waller","Drug.Poisoning.Deaths.per.100k","10.1"
"Waller","Opioid.Dispensing.Rate.per.100","4.4"
"Waller","HPSA.Primary.Care.Score",""
"Waller","HPSA.Primary.Care.FTE.Short",""
"Waller","HPSA.Mental.FTE.Short",""
"Waller","HPSA.Mental.Score",""
"Waller","PCPs.per.100k","11.5"
"Waller","Nurse.Practitioners.per.100k","23"
"Waller","Physician.Assistants.per.100k","2"
"Waller","Dentists.per.100k","13.4"
"Waller","LCDCs.per.100k","11.5"
"Waller","LPCs.per.100k","38.3"
"Waller","LCSWs.per.100k","15.3"
"Waller","Psychiatrists.per.100k","3.8"
"Waller","Mental.Health.Providers.per.100k","27.15"
"Waller","Urgent.Care.Orgs.per.100k","0"
"Waller","Health.Centers.per.100k","0"
"Waller","Community.Mental.Health.Centers.per.100k","0"
"Waller","Rural.Health.Clinics.per.100k","4"
"Waller","Home.Health.Agencies.per.100k","6"
"Waller","Hospices.per.100k","0"
"Waller","Nursing.Facilities.per.100k","6"
"Waller","Nursing.Facility.Beds.per.100k","483"
"Waller","Skilled.Nursing.Facilities.per.100k","0"
"Waller","Skilled.Nursing.Facility.Beds.per.100k","0"
"Waller","Mental.Health.Facilities.per.1k","0"
"Waller","Mental.Health.Facilities.Accepting.Medicare.per.1k","0"
"Waller","Percent.Clinicians.Accepting.Medicaid","100"
"Waller","Percent.Nursing.Homes.For.Profit","100"
"Waller","Percent.Nursing.Homes.Chain","0"
"Waller","Percent.Hospitals.Private.For.Profit","80"
"Waller","Percent.Hospitals.Non.Profit","20"
"Waller","Percent.Hospitals.Government","0"
"Waller","Nursing.Home.Occupancy.Rate","60"
"Waller","Median.Distance.to.Urgent.Care","15.62"
"Waller","Median.Distance.to.Emergency.Department","7.65"
"Waller","Median.Distance.to.Medical.Surgical.ICU","7.65"
"Waller","Median.Distance.to.Trauma.Center","17.86"
"Waller","Median.Distance.to.Pediatric.ICU","32.78"
"Waller","Median.Distance.to.Obstetrics.Department","7.65"
"Waller","Median.Distance.to.Health.Clinic","5.82"
"Waller","Median.Distance.to.Alcohol.Drug.Incare","16.89"
"Ward","State","Texas"
"Ward","FIPS.Code","48475"
"Ward","Population","11745"
"Ward","Economic.Region","West Texas"
"Ward","Overall.Social.Vulnerability","0.5534"
"Ward","Socioeconomic.Social.Vulnerability","0.4625"
"Ward","Household.Characteristics.Social.Vulnerability","0.5099"
"Ward","Race.Ethnicity.Social.Vulnerability","0.7787"
"Ward","Housing.Transport.Social.Vulnerability","0.4704"
"Ward","Median.Age","34.3"
"Ward","Percent.Age.0.to.17","28.5"
"Ward","Percent.Age.Over.65","13.6"
"Ward","Percent.Asian","0.54"
"Ward","Percent.Black","4.83"
"Ward","Percent.Hispanic","54.25"
"Ward","Percent.White","39.37"
"Ward","Percent.Households_Limited_English","5.07"
"Ward","Percent.Veteran","6.03"
"Ward","NCHS.Rural.Urban.Code","6"
"Ward","Percent.Households.No.Computer.Device","13"
"Ward","Percent.Households.Smartphone.Only","18.49"
"Ward","Percent.Households.No.Internet","21.71"
"Ward","Percent.Commute.Less.than.15min","54.81"
"Ward","Percent.Commute.15min.to.29min","18.73"
"Ward","Percent.Commute.30min.to.59min","17.43"
"Ward","Percent.Commute.60min.or.More","9.03"
"Ward","Percent.Housing.Units.No.Vehicle","3.49"
"Ward","GINI.Index","0.42"
"Ward","Percent.Unemployed","5.76"
"Ward","Median.Household.Income","61915"
"Ward","Median.Household.Income.Asian",""
"Ward","Median.Household.Income.Black","70255"
"Ward","Median.Household.Income.Hispanic","51875"
"Ward","Median.Household.Income.White","76939"
"Ward","Percent.in.Poverty","11.63"
"Ward","Percent.in.Poverty.Asian","0"
"Ward","Percent.in.Poverty.Black","6.98"
"Ward","Percent.in.Poverty.Hispanic","15.76"
"Ward","Percent.in.Poverty.White","6.75"
"Ward","Percent.Households.Food.Stamps","11.44"
"Ward","Median.Home.Value","98700"
"Ward","Median.Rent","850"
"Ward","Percent.Less.than.Highschool","20.45"
"Ward","Percent.Highschool.Graduate","36.5"
"Ward","Percent.with.Associate.Degree","31.51"
"Ward","Percent.with.Bachelor.Degree","9.11"
"Ward","Percent.with.Graduate.Degree","2.43"
"Ward","Percent.Medicaid","16.07"
"Ward","Percent.Medicare.Only","3.69"
"Ward","Percent.Health.Insurance.Other","4.15"
"Ward","Percent.No.Health.Insurance","15.97"
"Ward","Obesity.Rate","39.8"
"Ward","Diabetes.Rate","14"
"Ward","Binge.Drinking.Rate","17.7"
"Ward","Smoking.Rate","18.5"
"Ward","Depression.Rate","21"
"Ward","Anxiety.Disorders.Rate.Medicare","15"
"Ward","Bipolar.Disorder.Rate.Medicare","2"
"Ward","Depressive.Disorders.Rate.Medicare","14"
"Ward","Personality.Disorders.Rate.Medicare","0"
"Ward","Opioid.Overuse.Disorder.Rate.Medicare","1"
"Ward","Birth.Defects.per.10k",""
"Ward","Deaths.from.Injury.per.100k","66.23"
"Ward","Deaths.from.Transport.Accident.per.100k","39.06"
"Ward","Deaths.from.Suicide.per.100k",""
"Ward","Deaths.from.Assault.per.100k",""
"Ward","Accidental.Deaths.by.Benzodiazepines.per.100k",""
"Ward","Accidental.Deaths.by.Cannabis.per.100k",""
"Ward","Accidental.Deaths.by.Cocaine.per.100k",""
"Ward","Accidental.Deaths.by.Heroin.per.100k","0"
"Ward","Accidental.Deaths.by.Methadone.per.100k",""
"Ward","Accidental.Deaths.by.Opioids.per.100k",""
"Ward","Accidental.Deaths.by.Other.Narcotics.per.100k",""
"Ward","Accidental.Deaths.by.Other.Opioids.per.100k","0"
"Ward","Accidental.Deaths.by.Psychostimulants.per.100k",""
"Ward","Accidental.Deaths.by.Pyschotropics.per.100k",""
"Ward","Accidental.Deaths.by.Synthetics.per.100k",""
"Ward","Maternal.Deaths.per.100k",""
"Ward","Opioid.Overdose.Deaths.per.100k",""
"Ward","Drug.Poisoning.Deaths.per.100k",""
"Ward","Opioid.Dispensing.Rate.per.100","32.5"
"Ward","HPSA.Primary.Care.Score","17"
"Ward","HPSA.Primary.Care.FTE.Short","2.4"
"Ward","HPSA.Mental.FTE.Short","0.58"
"Ward","HPSA.Mental.Score","15"
"Ward","PCPs.per.100k","13.9"
"Ward","Nurse.Practitioners.per.100k","74"
"Ward","Physician.Assistants.per.100k","17"
"Ward","Dentists.per.100k","7"
"Ward","LCDCs.per.100k","-"
"Ward","LPCs.per.100k","7"
"Ward","LCSWs.per.100k","-"
"Ward","Psychiatrists.per.100k","-"
"Ward","Mental.Health.Providers.per.100k","16.67"
"Ward","Urgent.Care.Orgs.per.100k","0"
"Ward","Health.Centers.per.100k","0"
"Ward","Community.Mental.Health.Centers.per.100k","0"
"Ward","Rural.Health.Clinics.per.100k","34"
"Ward","Home.Health.Agencies.per.100k","9"
"Ward","Hospices.per.100k","0"
"Ward","Nursing.Facilities.per.100k","9"
"Ward","Nursing.Facility.Beds.per.100k","783"
"Ward","Skilled.Nursing.Facilities.per.100k","0"
"Ward","Skilled.Nursing.Facility.Beds.per.100k","0"
"Ward","Mental.Health.Facilities.per.1k","8.27"
"Ward","Mental.Health.Facilities.Accepting.Medicare.per.1k","8.27"
"Ward","Percent.Clinicians.Accepting.Medicaid","100"
"Ward","Percent.Nursing.Homes.For.Profit","100"
"Ward","Percent.Nursing.Homes.Chain","100"
"Ward","Percent.Hospitals.Private.For.Profit","14.29"
"Ward","Percent.Hospitals.Non.Profit","42.86"
"Ward","Percent.Hospitals.Government","42.86"
"Ward","Nursing.Home.Occupancy.Rate","55.56"
"Ward","Median.Distance.to.Urgent.Care","52.96"
"Ward","Median.Distance.to.Emergency.Department","0.76"
"Ward","Median.Distance.to.Medical.Surgical.ICU","21.78"
"Ward","Median.Distance.to.Trauma.Center","0.76"
"Ward","Median.Distance.to.Pediatric.ICU","99.2"
"Ward","Median.Distance.to.Obstetrics.Department","0.76"
"Ward","Median.Distance.to.Health.Clinic","0.4"
"Ward","Median.Distance.to.Alcohol.Drug.Incare","35.39"
"Washington","State","Texas"
"Washington","FIPS.Code","48477"
"Washington","Population","35275"
"Washington","Economic.Region","Central Texas"
"Washington","Overall.Social.Vulnerability","0.3597"
"Washington","Socioeconomic.Social.Vulnerability","0.2055"
"Washington","Household.Characteristics.Social.Vulnerability","0.1858"
"Washington","Race.Ethnicity.Social.Vulnerability","0.3913"
"Washington","Housing.Transport.Social.Vulnerability","0.8024"
"Washington","Median.Age","42"
"Washington","Percent.Age.0.to.17","21.58"
"Washington","Percent.Age.Over.65","21.46"
"Washington","Percent.Asian","1.65"
"Washington","Percent.Black","17.21"
"Washington","Percent.Hispanic","16.31"
"Washington","Percent.White","63.39"
"Washington","Percent.Households_Limited_English","1.97"
"Washington","Percent.Veteran","7.88"
"Washington","NCHS.Rural.Urban.Code","5"
"Washington","Percent.Households.No.Computer.Device","16.95"
"Washington","Percent.Households.Smartphone.Only","11.22"
"Washington","Percent.Households.No.Internet","21.15"
"Washington","Percent.Commute.Less.than.15min","43.84"
"Washington","Percent.Commute.15min.to.29min","34.54"
"Washington","Percent.Commute.30min.to.59min","14.28"
"Washington","Percent.Commute.60min.or.More","7.34"
"Washington","Percent.Housing.Units.No.Vehicle","5.22"
"Washington","GINI.Index","0.47"
"Washington","Percent.Unemployed","4.58"
"Washington","Median.Household.Income","59623"
"Washington","Median.Household.Income.Asian",""
"Washington","Median.Household.Income.Black","46741"
"Washington","Median.Household.Income.Hispanic","51989"
"Washington","Median.Household.Income.White","67185"
"Washington","Percent.in.Poverty","10.53"
"Washington","Percent.in.Poverty.Asian","35.61"
"Washington","Percent.in.Poverty.Black","24.8"
"Washington","Percent.in.Poverty.Hispanic","13.71"
"Washington","Percent.in.Poverty.White","5.54"
"Washington","Percent.Households.Food.Stamps","7.3"
"Washington","Median.Home.Value","193000"
"Washington","Median.Rent","922"
"Washington","Percent.Less.than.Highschool","12.48"
"Washington","Percent.Highschool.Graduate","31.01"
"Washington","Percent.with.Associate.Degree","28.43"
"Washington","Percent.with.Bachelor.Degree","18.24"
"Washington","Percent.with.Graduate.Degree","9.85"
"Washington","Percent.Medicaid","9.41"
"Washington","Percent.Medicare.Only","7.01"
"Washington","Percent.Health.Insurance.Other","8.07"
"Washington","Percent.No.Health.Insurance","11.66"
"Washington","Obesity.Rate","34.3"
"Washington","Diabetes.Rate","13.3"
"Washington","Binge.Drinking.Rate","16.3"
"Washington","Smoking.Rate","16.2"
"Washington","Depression.Rate","20.8"
"Washington","Anxiety.Disorders.Rate.Medicare","15"
"Washington","Bipolar.Disorder.Rate.Medicare","4"
"Washington","Depressive.Disorders.Rate.Medicare","15"
"Washington","Personality.Disorders.Rate.Medicare","0"
"Washington","Opioid.Overuse.Disorder.Rate.Medicare","1"
"Washington","Birth.Defects.per.10k","391.64"
"Washington","Deaths.from.Injury.per.100k","49.76"
"Washington","Deaths.from.Transport.Accident.per.100k","22.05"
"Washington","Deaths.from.Suicide.per.100k","10.18"
"Washington","Deaths.from.Assault.per.100k",""
"Washington","Accidental.Deaths.by.Benzodiazepines.per.100k","0"
"Washington","Accidental.Deaths.by.Cannabis.per.100k",""
"Washington","Accidental.Deaths.by.Cocaine.per.100k",""
"Washington","Accidental.Deaths.by.Heroin.per.100k","0"
"Washington","Accidental.Deaths.by.Methadone.per.100k",""
"Washington","Accidental.Deaths.by.Opioids.per.100k",""
"Washington","Accidental.Deaths.by.Other.Narcotics.per.100k",""
"Washington","Accidental.Deaths.by.Other.Opioids.per.100k","0"
"Washington","Accidental.Deaths.by.Psychostimulants.per.100k",""
"Washington","Accidental.Deaths.by.Pyschotropics.per.100k",""
"Washington","Accidental.Deaths.by.Synthetics.per.100k",""
"Washington","Maternal.Deaths.per.100k",""
"Washington","Opioid.Overdose.Deaths.per.100k",""
"Washington","Drug.Poisoning.Deaths.per.100k","7.35"
"Washington","Opioid.Dispensing.Rate.per.100","29.2"
"Washington","HPSA.Primary.Care.Score",""
"Washington","HPSA.Primary.Care.FTE.Short",""
"Washington","HPSA.Mental.FTE.Short","1.65"
"Washington","HPSA.Mental.Score","16"
"Washington","PCPs.per.100k","81.9"
"Washington","Nurse.Practitioners.per.100k","53"
"Washington","Physician.Assistants.per.100k","22"
"Washington","Dentists.per.100k","45.2"
"Washington","LCDCs.per.100k","16.9"
"Washington","LPCs.per.100k","59.3"
"Washington","LCSWs.per.100k","19.8"
"Washington","Psychiatrists.per.100k","5.6"
"Washington","Mental.Health.Providers.per.100k","55.74"
"Washington","Urgent.Care.Orgs.per.100k","0"
"Washington","Health.Centers.per.100k","0"
"Washington","Community.Mental.Health.Centers.per.100k","0"
"Washington","Rural.Health.Clinics.per.100k","6"
"Washington","Home.Health.Agencies.per.100k","9"
"Washington","Hospices.per.100k","0"
"Washington","Nursing.Facilities.per.100k","17"
"Washington","Nursing.Facility.Beds.per.100k","1460"
"Washington","Skilled.Nursing.Facilities.per.100k","0"
"Washington","Skilled.Nursing.Facility.Beds.per.100k","0"
"Washington","Mental.Health.Facilities.per.1k","0"
"Washington","Mental.Health.Facilities.Accepting.Medicare.per.1k","0"
"Washington","Percent.Clinicians.Accepting.Medicaid","98.67"
"Washington","Percent.Nursing.Homes.For.Profit","100"
"Washington","Percent.Nursing.Homes.Chain","75"
"Washington","Percent.Hospitals.Private.For.Profit","73.33"
"Washington","Percent.Hospitals.Non.Profit","26.67"
"Washington","Percent.Hospitals.Government","0"
"Washington","Nursing.Home.Occupancy.Rate","92.86"
"Washington","Median.Distance.to.Urgent.Care","26.71"
"Washington","Median.Distance.to.Emergency.Department","3.85"
"Washington","Median.Distance.to.Medical.Surgical.ICU","3.85"
"Washington","Median.Distance.to.Trauma.Center","3.85"
"Washington","Median.Distance.to.Pediatric.ICU","57.64"
"Washington","Median.Distance.to.Obstetrics.Department","3.85"
"Washington","Median.Distance.to.Health.Clinic","2.7"
"Washington","Median.Distance.to.Alcohol.Drug.Incare","28.1"
"Webb","State","Texas"
"Webb","FIPS.Code","48479"
"Webb","Population","274847"
"Webb","Economic.Region","South Texas"
"Webb","Overall.Social.Vulnerability","0.9605"
"Webb","Socioeconomic.Social.Vulnerability","0.9723"
"Webb","Household.Characteristics.Social.Vulnerability","0.8458"
"Webb","Race.Ethnicity.Social.Vulnerability","0.9881"
"Webb","Housing.Transport.Social.Vulnerability","0.8261"
"Webb","Median.Age","28.9"
"Webb","Percent.Age.0.to.17","32.88"
"Webb","Percent.Age.Over.65","9.39"
