Area,Age group,Race,Sex,,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Waller,All,Black,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Waller,All,Black,Male,Cases,--,--,--,5,--,--,--,--,5,--
Waller,All,Black,Male,Rate,-0.01,-0.01,-0.01,88.97,-0.01,-0.01,-0.01,-0.01,80.68,-0.01
Waller,All,Hispanic,All,Cases,--,--,--,--,--,--,--,--,--,--
Waller,All,Hispanic,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Waller,All,Hispanic,Female,Cases,--,--,--,--,--,--,--,--,--,--
Waller,All,Hispanic,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Waller,All,Hispanic,Male,Cases,--,--,--,--,--,--,--,--,--,--
Waller,All,Hispanic,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Waller,All,Native Hawaiian/Pacific Islander,All,Cases,--,--,--,--,--,--,--,--,--,--
Waller,All,Native Hawaiian/Pacific Islander,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Waller,All,Native Hawaiian/Pacific Islander,Female,Cases,--,--,--,--,--,--,--,--,--,--
Waller,All,Native Hawaiian/Pacific Islander,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Waller,All,Native Hawaiian/Pacific Islander,Male,Cases,--,--,--,--,--,--,--,--,--,--
Waller,All,Native Hawaiian/Pacific Islander,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Waller,All,White,All,Cases,--,--,--,--,--,--,--,--,--,--
Waller,All,White,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Waller,All,White,Female,Cases,--,--,--,--,--,--,--,--,--,--
Waller,All,White,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Waller,All,White,Male,Cases,--,--,--,--,--,--,--,--,--,--
Waller,All,White,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Ward,All,All,All,Cases,--,--,--,--,--,--,--,--,--,--
Ward,All,All,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Ward,All,All,Female,Cases,--,--,--,--,--,--,--,--,--,--
Ward,All,All,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Ward,All,All,Male,Cases,--,--,--,--,--,--,--,--,--,--
Ward,All,All,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Ward,All,>1 Race,All,Cases,--,--,--,--,--,--,--,--,--,--
Ward,All,>1 Race,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Ward,All,>1 Race,Female,Cases,--,--,--,--,--,--,--,--,--,--
Ward,All,>1 Race,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Ward,All,>1 Race,Male,Cases,--,--,--,--,--,--,--,--,--,--
Ward,All,>1 Race,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Ward,All,American Indian/Alaska Native,All,Cases,--,--,--,--,--,--,--,--,--,--
Ward,All,American Indian/Alaska Native,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Ward,All,American Indian/Alaska Native,Female,Cases,--,--,--,--,--,--,--,--,--,--
Ward,All,American Indian/Alaska Native,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Ward,All,American Indian/Alaska Native,Male,Cases,--,--,--,--,--,--,--,--,--,--
Ward,All,American Indian/Alaska Native,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Ward,All,Asian,All,Cases,--,--,--,--,--,--,--,--,--,--
Ward,All,Asian,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Ward,All,Asian,Female,Cases,--,--,--,--,--,--,--,--,--,--
Ward,All,Asian,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Ward,All,Asian,Male,Cases,--,--,--,--,--,--,--,--,--,--
Ward,All,Asian,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Ward,All,Black,All,Cases,--,--,--,--,--,--,--,--,--,--
Ward,All,Black,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Ward,All,Black,Female,Cases,--,--,--,--,--,--,--,--,--,--
Ward,All,Black,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Ward,All,Black,Male,Cases,--,--,--,--,--,--,--,--,--,--
Ward,All,Black,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Ward,All,Hispanic,All,Cases,--,--,--,--,--,--,--,--,--,--
Ward,All,Hispanic,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Ward,All,Hispanic,Female,Cases,--,--,--,--,--,--,--,--,--,--
Ward,All,Hispanic,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Ward,All,Hispanic,Male,Cases,--,--,--,--,--,--,--,--,--,--
Ward,All,Hispanic,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Ward,All,Native Hawaiian/Pacific Islander,All,Cases,--,--,--,--,--,--,--,--,--,--
Ward,All,Native Hawaiian/Pacific Islander,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Ward,All,Native Hawaiian/Pacific Islander,Female,Cases,--,--,--,--,--,--,--,--,--,--
Ward,All,Native Hawaiian/Pacific Islander,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Ward,All,Native Hawaiian/Pacific Islander,Male,Cases,--,--,--,--,--,--,--,--,--,--
Ward,All,Native Hawaiian/Pacific Islander,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Ward,All,White,All,Cases,--,--,--,--,--,--,--,--,--,--
Ward,All,White,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Ward,All,White,Female,Cases,--,--,--,--,--,--,--,--,--,--
Ward,All,White,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Ward,All,White,Male,Cases,--,--,--,--,--,--,--,--,--,--
Ward,All,White,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Washington,All,All,All,Cases,--,--,--,--,5,--,--,--,--,--
Washington,All,All,All,Rate,-0.01,-0.01,-0.01,-0.01,14.53,-0.01,-0.01,-0.01,-0.01,-0.01
Washington,All,All,Female,Cases,--,--,--,--,--,--,--,--,--,--
Washington,All,All,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Washington,All,All,Male,Cases,--,--,--,--,--,--,--,--,--,--
Washington,All,All,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Washington,All,>1 Race,All,Cases,--,--,--,--,--,--,--,--,--,--
Washington,All,>1 Race,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Washington,All,>1 Race,Female,Cases,--,--,--,--,--,--,--,--,--,--
Washington,All,>1 Race,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Washington,All,>1 Race,Male,Cases,--,--,--,--,--,--,--,--,--,--
Washington,All,>1 Race,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Washington,All,American Indian/Alaska Native,All,Cases,--,--,--,--,--,--,--,--,--,--
Washington,All,American Indian/Alaska Native,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Washington,All,American Indian/Alaska Native,Female,Cases,--,--,--,--,--,--,--,--,--,--
Washington,All,American Indian/Alaska Native,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Washington,All,American Indian/Alaska Native,Male,Cases,--,--,--,--,--,--,--,--,--,--
Washington,All,American Indian/Alaska Native,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Washington,All,Asian,All,Cases,--,--,--,--,--,--,--,--,--,--
Washington,All,Asian,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Washington,All,Asian,Female,Cases,--,--,--,--,--,--,--,--,--,--
Washington,All,Asian,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Washington,All,Asian,Male,Cases,--,--,--,--,--,--,--,--,--,--
Washington,All,Asian,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Washington,All,Black,All,Cases,--,--,--,--,--,--,--,--,--,--
Washington,All,Black,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Washington,All,Black,Female,Cases,--,--,--,--,--,--,--,--,--,--
Washington,All,Black,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Washington,All,Black,Male,Cases,--,--,--,--,--,--,--,--,--,--
Washington,All,Black,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Washington,All,Hispanic,All,Cases,--,--,--,--,--,--,--,--,--,--
Washington,All,Hispanic,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Washington,All,Hispanic,Female,Cases,--,--,--,--,--,--,--,--,--,--
Washington,All,Hispanic,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Washington,All,Hispanic,Male,Cases,--,--,--,--,--,--,--,--,--,--
Washington,All,Hispanic,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Washington,All,Native Hawaiian/Pacific Islander,All,Cases,--,--,--,--,--,--,--,--,--,--
Washington,All,Native Hawaiian/Pacific Islander,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Washington,All,Native Hawaiian/Pacific Islander,Female,Cases,--,--,--,--,--,--,--,--,--,--
Washington,All,Native Hawaiian/Pacific Islander,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Washington,All,Native Hawaiian/Pacific Islander,Male,Cases,--,--,--,--,--,--,--,--,--,--
Washington,All,Native Hawaiian/Pacific Islander,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Washington,All,White,All,Cases,--,--,--,--,--,--,--,--,--,--
Washington,All,White,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Washington,All,White,Female,Cases,--,--,--,--,--,--,--,--,--,--
Washington,All,White,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Washington,All,White,Male,Cases,--,--,--,--,--,--,--,--,--,--
Washington,All,White,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Webb,All,All,All,Cases,27,28,26,28,36,26,31,24,32,17
Webb,All,All,All,Rate,10.74,10.94,9.98,10.59,13.46,9.63,11.38,8.77,11.63,6.14
Webb,All,All,Female,Cases,6,6,--,--,12,5,--,--,--,--
Webb,All,All,Female,Rate,4.64,4.56,-0.01,-0.01,8.77,3.62,-0.01,-0.01,-0.01,-0.01
Webb,All,All,Male,Cases,21,22,24,26,24,21,29,21,30,16
Webb,All,All,Male,Rate,17.21,17.7,18.92,20.17,18.38,15.92,21.74,15.64,22.17,11.75
Webb,All,>1 Race,All,Cases,--,--,--,--,--,--,--,--,--,--
Webb,All,>1 Race,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Webb,All,>1 Race,Female,Cases,--,--,--,--,--,--,--,--,--,--
Webb,All,>1 Race,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Webb,All,>1 Race,Male,Cases,--,--,--,--,--,--,--,--,--,--
Webb,All,>1 Race,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Webb,All,American Indian/Alaska Native,All,Cases,--,--,--,--,--,--,--,--,--,--
Webb,All,American Indian/Alaska Native,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Webb,All,American Indian/Alaska Native,Female,Cases,--,--,--,--,--,--,--,--,--,--
Webb,All,American Indian/Alaska Native,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Webb,All,American Indian/Alaska Native,Male,Cases,--,--,--,--,--,--,--,--,--,--
Webb,All,American Indian/Alaska Native,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Webb,All,Asian,All,Cases,--,--,--,--,--,--,--,--,--,--
Webb,All,Asian,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Webb,All,Asian,Female,Cases,--,--,--,--,--,--,--,--,--,--
Webb,All,Asian,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Webb,All,Asian,Male,Cases,--,--,--,--,--,--,--,--,--,--
Webb,All,Asian,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Webb,All,Black,All,Cases,--,--,--,--,--,--,--,--,--,--
Webb,All,Black,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Webb,All,Black,Female,Cases,--,--,--,--,--,--,--,--,--,--
Webb,All,Black,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Webb,All,Black,Male,Cases,--,--,--,--,--,--,--,--,--,--
Webb,All,Black,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Webb,All,Hispanic,All,Cases,26,28,26,28,35,26,30,23,30,15
Webb,All,Hispanic,All,Rate,10.8,11.44,10.44,11.09,13.7,10.09,11.53,8.8,11.42,5.68
Webb,All,Hispanic,Female,Cases,6,6,--,--,11,5,--,--,--,--
Webb,All,Hispanic,Female,Rate,4.82,4.74,-0.01,-0.01,8.37,3.77,-0.01,-0.01,-0.01,-0.01
Webb,All,Hispanic,Male,Cases,20,22,24,26,24,21,28,20,28,14
Webb,All,Hispanic,Male,Rate,17.23,18.62,19.92,21.25,19.36,16.78,22.1,15.69,21.8,10.84
Webb,All,Native Hawaiian/Pacific Islander,All,Cases,--,--,--,--,--,--,--,--,--,--
Webb,All,Native Hawaiian/Pacific Islander,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Webb,All,Native Hawaiian/Pacific Islander,Female,Cases,--,--,--,--,--,--,--,--,--,--
Webb,All,Native Hawaiian/Pacific Islander,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Webb,All,Native Hawaiian/Pacific Islander,Male,Cases,--,--,--,--,--,--,--,--,--,--
Webb,All,Native Hawaiian/Pacific Islander,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Webb,All,White,All,Cases,--,--,--,--,--,--,--,--,--,--
Webb,All,White,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Webb,All,White,Female,Cases,--,--,--,--,--,--,--,--,--,--
Webb,All,White,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Webb,All,White,Male,Cases,--,--,--,--,--,--,--,--,--,--
Webb,All,White,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wharton,All,All,All,Cases,--,7,--,--,6,5,--,--,6,6
Wharton,All,All,All,Rate,-0.01,16.95,-0.01,-0.01,14.6,12.08,-0.01,-0.01,14.46,14.44
Wharton,All,All,Female,Cases,--,--,--,--,--,--,--,--,--,--
Wharton,All,All,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wharton,All,All,Male,Cases,--,5,--,--,--,--,--,--,--,5
Wharton,All,All,Male,Rate,-0.01,24.7,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,24.49
Wharton,All,>1 Race,All,Cases,--,--,--,--,--,--,--,--,--,--
Wharton,All,>1 Race,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wharton,All,>1 Race,Female,Cases,--,--,--,--,--,--,--,--,--,--
Wharton,All,>1 Race,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wharton,All,>1 Race,Male,Cases,--,--,--,--,--,--,--,--,--,--
Wharton,All,>1 Race,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wharton,All,American Indian/Alaska Native,All,Cases,--,--,--,--,--,--,--,--,--,--
Wharton,All,American Indian/Alaska Native,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wharton,All,American Indian/Alaska Native,Female,Cases,--,--,--,--,--,--,--,--,--,--
Wharton,All,American Indian/Alaska Native,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wharton,All,American Indian/Alaska Native,Male,Cases,--,--,--,--,--,--,--,--,--,--
Wharton,All,American Indian/Alaska Native,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wharton,All,Asian,All,Cases,--,--,--,--,--,--,--,--,--,--
Wharton,All,Asian,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wharton,All,Asian,Female,Cases,--,--,--,--,--,--,--,--,--,--
Wharton,All,Asian,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wharton,All,Asian,Male,Cases,--,--,--,--,--,--,--,--,--,--
Wharton,All,Asian,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wharton,All,Black,All,Cases,--,--,--,--,--,--,--,--,--,--
Wharton,All,Black,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wharton,All,Black,Female,Cases,--,--,--,--,--,--,--,--,--,--
Wharton,All,Black,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wharton,All,Black,Male,Cases,--,--,--,--,--,--,--,--,--,--
Wharton,All,Black,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wharton,All,Hispanic,All,Cases,--,--,--,--,--,--,--,--,--,--
Wharton,All,Hispanic,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wharton,All,Hispanic,Female,Cases,--,--,--,--,--,--,--,--,--,--
Wharton,All,Hispanic,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wharton,All,Hispanic,Male,Cases,--,--,--,--,--,--,--,--,--,--
Wharton,All,Hispanic,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wharton,All,Native Hawaiian/Pacific Islander,All,Cases,--,--,--,--,--,--,--,--,--,--
Wharton,All,Native Hawaiian/Pacific Islander,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wharton,All,Native Hawaiian/Pacific Islander,Female,Cases,--,--,--,--,--,--,--,--,--,--
Wharton,All,Native Hawaiian/Pacific Islander,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wharton,All,Native Hawaiian/Pacific Islander,Male,Cases,--,--,--,--,--,--,--,--,--,--
Wharton,All,Native Hawaiian/Pacific Islander,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wharton,All,White,All,Cases,--,--,--,--,--,--,--,--,--,--
Wharton,All,White,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wharton,All,White,Female,Cases,--,--,--,--,--,--,--,--,--,--
Wharton,All,White,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wharton,All,White,Male,Cases,--,--,--,--,--,--,--,--,--,--
Wharton,All,White,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wheeler,All,All,All,Cases,--,--,--,--,--,--,--,--,--,--
Wheeler,All,All,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wheeler,All,All,Female,Cases,--,--,--,--,--,--,--,--,--,--
Wheeler,All,All,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wheeler,All,All,Male,Cases,--,--,--,--,--,--,--,--,--,--
Wheeler,All,All,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wheeler,All,>1 Race,All,Cases,--,--,--,--,--,--,--,--,--,--
Wheeler,All,>1 Race,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wheeler,All,>1 Race,Female,Cases,--,--,--,--,--,--,--,--,--,--
Wheeler,All,>1 Race,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wheeler,All,>1 Race,Male,Cases,--,--,--,--,--,--,--,--,--,--
Wheeler,All,>1 Race,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wheeler,All,American Indian/Alaska Native,All,Cases,--,--,--,--,--,--,--,--,--,--
Wheeler,All,American Indian/Alaska Native,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wheeler,All,American Indian/Alaska Native,Female,Cases,--,--,--,--,--,--,--,--,--,--
Wheeler,All,American Indian/Alaska Native,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wheeler,All,American Indian/Alaska Native,Male,Cases,--,--,--,--,--,--,--,--,--,--
Wheeler,All,American Indian/Alaska Native,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wheeler,All,Asian,All,Cases,--,--,--,--,--,--,--,--,--,--
Wheeler,All,Asian,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wheeler,All,Asian,Female,Cases,--,--,--,--,--,--,--,--,--,--
Wheeler,All,Asian,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wheeler,All,Asian,Male,Cases,--,--,--,--,--,--,--,--,--,--
Wheeler,All,Asian,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wheeler,All,Black,All,Cases,--,--,--,--,--,--,--,--,--,--
Wheeler,All,Black,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wheeler,All,Black,Female,Cases,--,--,--,--,--,--,--,--,--,--
Wheeler,All,Black,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wheeler,All,Black,Male,Cases,--,--,--,--,--,--,--,--,--,--
Wheeler,All,Black,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wheeler,All,Hispanic,All,Cases,--,--,--,--,--,--,--,--,--,--
Wheeler,All,Hispanic,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wheeler,All,Hispanic,Female,Cases,--,--,--,--,--,--,--,--,--,--
Wheeler,All,Hispanic,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wheeler,All,Hispanic,Male,Cases,--,--,--,--,--,--,--,--,--,--
Wheeler,All,Hispanic,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wheeler,All,Native Hawaiian/Pacific Islander,All,Cases,--,--,--,--,--,--,--,--,--,--
Wheeler,All,Native Hawaiian/Pacific Islander,All,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wheeler,All,Native Hawaiian/Pacific Islander,Female,Cases,--,--,--,--,--,--,--,--,--,--
Wheeler,All,Native Hawaiian/Pacific Islander,Female,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
Wheeler,All,Native Hawaiian/Pacific Islander,Male,Cases,--,--,--,--,--,--,--,--,--,--
Wheeler,All,Native Hawaiian/Pacific Islander,Male,Rate,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
